index,1. open,2. high,3. low,4. close,5. volume
2020-11-03 11:00:00,109.7005,111.0183,109.5957,110.9983,20616767.0
2020-11-03 10:00:00,109.1115,109.7503,108.5425,109.6905,13968104.0
2020-11-03 09:00:00,109.0616,109.3811,108.9718,109.1115,539136.0
2020-11-03 08:00:00,109.1016,109.3911,109.0017,109.0417,223134.0
2020-11-03 07:00:00,109.1714,109.401,108.5525,109.0916,79114.0
2020-11-03 06:00:00,109.2413,109.7305,109.0816,109.1814,39413.0
2020-11-03 05:00:00,109.3511,109.7105,109.2214,109.2214,57026.0
2020-11-02 20:00:00,108.4227,108.9918,108.3928,108.9418,213471.0
2020-11-02 19:00:00,108.283,108.5525,108.273,108.4227,130753.0
2020-11-02 18:00:00,108.5126,108.5825,108.0634,108.283,241433.0
2020-11-02 17:00:00,108.5825,108.6623,108.2231,108.5325,3166178.0
2020-11-02 16:00:00,107.6459,108.5924,107.5443,108.5825,18789360.0
2020-11-02 15:00:00,107.2298,108.2231,107.1749,107.6463,11601614.0
2020-11-02 14:00:00,107.9535,109.9002,107.135,107.2276,12271233.0
2020-11-02 13:00:00,107.7239,108.4128,107.6041,107.9486,13682367.0
2020-11-02 12:00:00,108.293,108.5026,107.5343,107.7289,15374142.0
2020-11-02 11:00:00,109.6406,110.0399,108.243,108.3029,21866439.0
2020-11-02 10:00:00,108.9219,110.4892,108.6124,109.6306,18896172.0
2020-11-02 09:00:00,109.2613,109.6107,108.862,108.9119,992908.0
2020-11-02 08:00:00,109.4809,109.6806,109.0816,109.3112,521360.0
2020-11-02 07:00:00,109.8004,109.8503,109.3112,109.5009,61221.0
2020-11-02 06:00:00,109.4609,109.9102,109.401,109.8103,48296.0
2020-11-02 05:00:00,109.431,109.6606,108.832,109.451,99302.0
2020-10-30 20:00:00,108.5725,108.6024,108.3129,108.3229,189460.0
2020-10-30 19:00:00,108.6723,108.7422,108.5625,108.5725,148035.0
2020-10-30 18:00:00,108.8422,108.862,108.3129,108.6723,241204.0
2020-10-30 17:00:00,108.6723,108.9618,108.6224,108.8819,6206099.0
2020-10-30 16:00:00,107.9535,109.1115,107.5343,108.7122,34076386.0
2020-10-30 15:00:00,108.1532,108.6024,107.8138,107.9635,16035766.0
2020-10-30 14:00:00,108.6923,109.0017,107.9136,108.1632,17235247.0
2020-10-30 13:00:00,108.5825,109.7803,108.5126,108.7016,17052963.0
2020-10-30 12:00:00,108.3828,109.6627,108.3628,108.5825,20549215.0
2020-10-30 11:00:00,109.5009,110.2496,108.1133,108.3827,33274173.0
2020-10-30 10:00:00,110.7088,111.7969,108.6623,109.5085,33375212.0
2020-10-30 09:00:00,110.7587,111.2079,109.9601,110.7687,1445653.0
2020-10-30 08:00:00,110.8685,110.9284,110.3095,110.5391,539526.0
2020-10-30 07:00:00,110.2596,111.0881,109.9102,110.8585,193875.0
2020-10-30 06:00:00,109.5907,110.4492,109.3112,110.3195,115761.0
2020-10-30 05:00:00,109.6306,109.7005,108.5126,109.6107,211392.0
2020-10-29 20:00:00,110.1498,110.9584,110.1098,110.2596,1088067.0
2020-10-29 19:00:00,109.1016,110.2795,108.4028,110.1398,1701959.0
2020-10-29 18:00:00,109.7105,112.4558,108.5825,109.0716,5173451.0
2020-10-29 17:00:00,114.3225,116.0196,109.0117,109.7704,14891808.0
2020-10-29 16:00:00,115.8499,116.5287,114.3225,114.3225,25912365.0
2020-10-29 15:00:00,115.9996,116.7284,115.6203,115.8399,18141494.0
2020-10-29 14:00:00,114.8716,116.0196,114.7967,115.9947,12847887.0
2020-10-29 13:00:00,114.3065,115.0513,114.1628,114.8716,10989843.0
2020-10-29 12:00:00,113.7735,114.7818,113.4041,114.3076,13208516.0
2020-10-29 11:00:00,113.8234,114.4024,113.2145,113.7735,16136833.0
2020-10-29 10:00:00,112.3859,114.0031,112.0065,113.8284,17052774.0
2020-10-29 09:00:00,112.7452,112.905,111.5074,112.3959,1249628.0
2020-10-29 08:00:00,112.9849,113.0448,111.5074,111.5074,557854.0
2020-10-29 07:00:00,112.9849,113.0947,112.5556,113.0847,63316.0
2020-10-29 06:00:00,112.6255,113.494,112.6255,112.9849,66535.0
2020-10-29 05:00:00,112.5955,112.9449,112.306,112.5556,76422.0
2020-10-28 20:00:00,111.9466,112.0065,111.6871,111.8967,232427.0
2020-10-28 19:00:00,111.7869,111.9866,111.5773,111.9367,241280.0
2020-10-28 18:00:00,111.5473,111.8069,111.0083,111.7969,374559.0
2020-10-28 17:00:00,110.9584,112.6205,110.9584,111.5074,2907354.0
2020-10-28 16:00:00,112.7153,113.0048,110.9084,110.9584,24130884.0
2020-10-28 15:00:00,112.9799,113.1845,112.2861,112.7153,12720998.0
2020-10-28 14:00:00,112.306,113.0448,111.8568,112.9831,12237560.0
2020-10-28 13:00:00,112.7053,114.6919,112.306,112.316,21349735.0
2020-10-28 12:00:00,112.336,112.875,111.8069,112.7153,16502017.0
2020-10-28 11:00:00,112.7952,112.925,111.757,112.341,22772141.0
2020-10-28 10:00:00,114.6819,115.231,112.2461,112.7852,18220410.0
2020-10-28 09:00:00,115.3009,116.6885,114.3126,114.6819,705296.0
2020-10-28 08:00:00,115.0812,115.5005,114.9315,115.0014,281665.0
2020-10-28 07:00:00,115.4206,115.6203,114.9315,114.9714,58762.0
2020-10-28 06:00:00,115.3408,115.6702,115.1411,115.3608,63829.0
2020-10-28 05:00:00,115.7002,116.0496,115.0014,115.4007,85381.0
2020-10-27 20:00:00,115.8699,115.9897,115.8,115.9198,161842.0
2020-10-27 19:00:00,116.0096,116.0895,115.5804,115.82,271293.0
2020-10-27 18:00:00,115.9198,116.399,115.8799,116.0096,130254.0
2020-10-27 17:00:00,116.399,116.8981,115.9098,115.9198,2788651.0
2020-10-27 16:00:00,116.0196,116.7983,115.8299,116.3291,12294862.0
2020-10-27 15:00:00,116.1694,116.2685,115.7201,116.0146,8931928.0
2020-10-27 14:00:00,116.8182,116.958,116.1045,116.1728,9476495.0
2020-10-27 13:00:00,116.9081,117.0778,116.3391,116.8281,11245135.0
2020-10-27 12:00:00,115.7979,116.9879,115.7501,116.9081,13827052.0
2020-10-27 11:00:00,115.815,116.2492,115.2509,115.7999,14809217.0
2020-10-27 10:00:00,115.221,115.8299,114.3424,115.8,12515302.0
2020-10-27 09:00:00,115.5505,115.6602,115.0713,115.201,449689.0
2020-10-27 08:00:00,115.5404,115.6602,115.1511,115.6003,211577.0
2020-10-27 07:00:00,115.0313,115.8,115.0313,115.4606,40048.0
2020-10-27 06:00:00,115.1311,115.1511,114.9515,115.0513,9042.0
2020-10-27 05:00:00,115.0213,115.2709,114.8017,115.1711,29054.0
2020-10-26 20:00:00,114.8916,115.0014,114.612,114.662,173719.0
2020-10-26 19:00:00,114.9814,115.0513,114.8816,114.8916,127588.0
2020-10-26 18:00:00,114.9515,114.9914,114.8516,114.9804,1453929.0
2020-10-26 17:00:00,114.8516,115.0513,113.9382,114.9714,2649614.0
2020-10-26 16:00:00,113.9682,115.0213,113.7036,114.8616,17841046.0
2020-10-26 15:00:00,113.6387,114.2028,113.474,113.9632,10632112.0
2020-10-26 14:00:00,113.7386,113.9432,112.6854,113.6337,13700651.0
2020-10-26 13:00:00,113.9731,114.4823,113.6637,113.7435,10331325.0
2020-10-26 12:00:00,114.7318,114.7818,113.6936,113.9831,15650049.0
2020-10-26 11:00:00,115.5105,116.349,114.6719,114.7318,16584822.0
2020-10-26 10:00:00,113.454,115.6702,113.4041,115.5005,14882541.0
2020-10-26 09:00:00,114.1028,115.1212,113.3542,113.464,736015.0
2020-10-26 08:00:00,113.9532,114.1628,113.454,113.5539,403275.0
2020-10-26 07:00:00,113.4041,114.083,113.3243,113.8933,60044.0
2020-10-26 06:00:00,113.4341,113.6737,113.3043,113.3642,33381.0
2020-10-26 05:00:00,113.504,113.5938,113.1146,113.4441,98385.0
2020-10-23 20:00:00,114.8816,114.9015,114.8217,114.8916,87568.0
2020-10-23 19:00:00,114.8716,115.0213,114.8317,114.8816,129053.0
2020-10-23 18:00:00,114.8019,115.0912,114.7917,114.8916,173739.0
2020-10-23 17:00:00,114.8416,114.8531,114.7718,114.8017,2753874.0
2020-10-23 16:00:00,114.2271,114.8866,114.2028,114.8516,13182293.0
2020-10-23 15:00:00,114.6568,114.8916,114.2127,114.2227,8042837.0
2020-10-23 14:00:00,114.622,114.9614,114.5721,114.662,7113469.0
2020-10-23 13:00:00,114.394,114.8516,114.1329,114.632,10963263.0
2020-10-23 12:00:00,114.8416,115.1212,114.083,114.4024,11876297.0
2020-10-23 11:00:00,115.2609,115.2609,114.5422,114.8416,14331738.0
2020-10-23 10:00:00,116.0695,116.349,115.1711,115.2708,10202187.0
2020-10-23 09:00:00,116.0695,116.2792,115.8299,116.0595,369300.0
2020-10-23 08:00:00,116.0995,116.2193,115.8998,116.0995,145189.0
2020-10-23 07:00:00,116.0895,116.2991,115.6802,116.1494,37099.0
2020-10-23 06:00:00,115.9697,116.349,115.8499,116.0595,37361.0
2020-10-23 05:00:00,116.0496,116.4489,115.8998,116.0895,79687.0
2020-10-22 20:00:00,115.8499,115.8998,115.6403,115.8998,170255.0
2020-10-22 19:00:00,115.7301,116.0296,115.7101,115.8499,181049.0
2020-10-22 18:00:00,115.5904,115.7401,115.5904,115.7301,134929.0
2020-10-22 17:00:00,115.5504,115.78,115.4007,115.6003,1419015.0
2020-10-22 16:00:00,115.6203,116.1394,115.3009,115.5741,14026675.0
2020-10-22 15:00:00,115.3358,115.7301,115.1212,115.6202,7935985.0
2020-10-22 14:00:00,115.4306,115.9248,115.1811,115.3392,10759320.0
2020-10-22 13:00:00,115.201,115.5404,114.7718,115.4406,11551981.0
2020-10-22 12:00:00,115.4007,115.8998,115.1212,115.191,15098402.0
2020-10-22 11:00:00,117.0678,117.1676,114.3924,115.4107,23887176.0
2020-10-22 10:00:00,117.0878,117.8365,116.948,117.0728,11112408.0
2020-10-22 09:00:00,116.4789,117.3773,116.4788,117.0878,920933.0
2020-10-22 08:00:00,116.7284,116.8482,116.4888,116.7783,307680.0
2020-10-22 07:00:00,116.1194,116.9181,115.9996,116.7084,65690.0
2020-10-22 06:00:00,116.1194,116.2692,116.1095,116.2692,20665.0
2020-10-22 05:00:00,115.8,116.4988,115.8,116.1095,60158.0
2020-10-21 20:00:00,116.399,116.4788,115.8,116.1893,350677.0
2020-10-21 19:00:00,116.6086,116.6086,116.2991,116.389,252479.0
2020-10-21 18:00:00,116.7295,116.7384,116.4289,116.6186,199608.0
2020-10-21 17:00:00,116.6685,116.8482,116.5188,116.6984,2548519.0
2020-10-21 16:00:00,117.7466,117.8465,116.6086,116.6585,14193866.0
2020-10-21 15:00:00,116.9181,117.7466,116.7883,117.7366,9065441.0
2020-10-21 14:00:00,116.6885,117.3074,116.5987,116.9181,7966576.0
2020-10-21 13:00:00,117.1784,117.8964,116.5387,116.6885,12609147.0
2020-10-21 12:00:00,117.8664,117.9962,116.968,117.1826,11255811.0
2020-10-21 11:00:00,117.9263,118.5003,117.557,117.8764,13100514.0
2020-10-21 10:00:00,116.9878,118.0661,116.2492,117.9263,12313331.0
2020-10-21 09:00:00,116.9182,117.2974,116.5985,116.968,463574.0
2020-10-21 08:00:00,117.1477,117.2974,116.5687,116.6186,259185.0
2020-10-21 07:00:00,117.2974,117.7366,117.0478,117.1277,45429.0
2020-10-21 06:00:00,116.4489,117.5869,116.2991,117.1976,38502.0
2020-10-21 05:00:00,117.4072,117.6768,116.3291,116.389,64263.0
2020-10-20 20:00:00,117.537,117.7965,117.4871,117.6268,239018.0
2020-10-20 19:00:00,117.2774,117.6967,117.2774,117.537,246723.0
2020-10-20 18:00:00,117.0379,117.3074,116.978,117.2974,107846.0
2020-10-20 17:00:00,117.3074,117.4971,116.7484,117.0079,4667253.0
2020-10-20 16:00:00,117.7866,118.2158,116.7384,117.2974,21697538.0
2020-10-20 15:00:00,118.101,118.3356,117.527,117.7766,13368795.0
2020-10-20 14:00:00,117.9689,118.7749,117.8964,118.106,14232286.0
2020-10-20 13:00:00,116.958,118.3057,116.7983,117.9712,15777345.0
2020-10-20 12:00:00,116.2093,116.9879,115.7301,116.968,14253071.0
2020-10-20 11:00:00,116.8281,117.4172,116.0096,116.2093,17869197.0
2020-10-20 10:00:00,116.3307,116.8681,115.4306,116.8482,15494508.0
2020-10-20 09:00:00,117.2176,117.2675,116.0595,116.349,935963.0
2020-10-20 08:00:00,117.1477,117.2974,116.7484,116.8582,343045.0
2020-10-20 07:00:00,116.978,117.3972,116.8981,117.1676,66365.0
2020-10-20 06:00:00,117.0678,117.1976,116.8881,116.9979,35536.0
2020-10-20 05:00:00,117.2974,118.1459,117.0379,117.0478,73383.0
2020-10-19 20:00:00,116.6585,116.8981,116.5587,116.8881,268892.0
2020-10-19 19:00:00,116.5886,116.7484,116.4389,116.6585,215284.0
2020-10-19 18:00:00,116.5287,116.6984,116.2991,116.5487,297156.0
2020-10-19 17:00:00,115.78,116.5986,115.78,116.5088,1980994.0
2020-10-19 16:00:00,116.6585,116.6984,115.4606,115.8,25629626.0
2020-10-19 15:00:00,117.8165,117.8964,116.6385,116.6485,15540802.0
2020-10-19 14:00:00,118.5602,118.7649,117.3972,117.8265,11020987.0
2020-10-19 13:00:00,118.5602,118.9346,118.1963,118.5652,10939950.0
2020-10-19 12:00:00,118.6601,119.4936,118.5253,118.5552,13565473.0
2020-10-19 11:00:00,119.3339,119.3788,117.9663,118.6601,19734079.0
2020-10-19 10:00:00,119.6633,120.2114,118.8148,119.3389,13837736.0
2020-10-19 09:00:00,119.843,120.2922,119.5735,119.6634,877870.0
2020-10-19 08:00:00,120.3022,120.432,119.6933,119.823,513494.0
2020-10-19 07:00:00,120.3222,120.422,119.873,120.3921,45465.0
2020-10-19 06:00:00,120.5917,120.7514,120.2922,120.4919,46408.0
2020-10-19 05:00:00,119.8929,120.8413,119.5934,120.5917,141187.0
2020-10-16 20:00:00,118.6251,118.6551,118.4953,118.5153,197568.0
2020-10-16 19:00:00,118.705,118.7749,118.6151,118.6351,142603.0
2020-10-16 18:00:00,118.705,118.8148,118.695,118.7349,173411.0
2020-10-16 17:00:00,118.8148,118.9545,118.5155,118.705,2973922.0
2020-10-16 16:00:00,120.1874,120.2822,118.6051,118.7549,20058850.0
2020-10-16 15:00:00,119.853,120.6516,119.6683,120.1826,9766576.0
2020-10-16 14:00:00,119.6184,120.1525,119.5036,119.853,9844688.0
2020-10-16 13:00:00,119.7781,119.9029,119.0843,119.6208,11616305.0
2020-10-16 12:00:00,120.4838,120.4838,119.254,119.7732,14869122.0
2020-10-16 11:00:00,120.6378,121.0609,120.1036,120.4819,18343032.0
2020-10-16 10:00:00,121.6798,121.7797,120.1026,120.6416,18548756.0
2020-10-16 09:00:00,120.8812,121.8995,120.6816,121.6898,929869.0
2020-10-16 08:00:00,120.9311,121.3304,120.6117,121.1707,322517.0
2020-10-16 07:00:00,120.8413,121.3804,120.442,120.9211,52699.0
2020-10-16 06:00:00,121.1907,121.2905,120.5218,120.7415,49847.0
2020-10-16 05:00:00,120.8513,121.2905,120.7015,121.2606,75601.0
2020-10-15 20:00:00,120.7714,120.9411,120.7115,120.7914,228226.0
2020-10-15 19:00:00,120.6416,120.8912,120.6017,120.7215,186973.0
2020-10-15 18:00:00,120.422,120.8162,120.3921,120.6416,493587.0
2020-10-15 17:00:00,120.5019,120.5418,120.2922,120.442,2349708.0
2020-10-15 16:00:00,120.452,120.991,120.3622,120.5371,17929244.0
2020-10-15 15:00:00,120.1325,120.6017,119.9927,120.4569,10490090.0
2020-10-15 14:00:00,119.6034,120.2321,119.1841,120.1373,9550462.0
2020-10-15 13:00:00,120.0734,120.442,119.3439,119.6034,11576592.0
2020-10-15 12:00:00,119.5335,120.1824,118.9645,120.0827,13483226.0
2020-10-15 11:00:00,119.9728,120.1724,118.8048,119.5367,19930339.0
2020-10-15 10:00:00,118.6251,120.427,117.9463,119.9927,18145313.0
2020-10-15 09:00:00,118.6451,121.2805,118.116,118.5675,1464977.0
2020-10-15 08:00:00,118.2957,118.9046,118.096,118.685,751631.0
2020-10-15 07:00:00,117.7965,118.675,117.7067,118.1959,131953.0
2020-10-15 06:00:00,117.547,117.9862,117.1377,117.7965,218588.0
2020-10-15 05:00:00,119.3738,119.5934,117.0478,117.6268,308109.0
2020-10-14 20:00:00,120.6915,120.991,120.5518,120.6017,175350.0
2020-10-14 19:00:00,120.6816,120.9711,120.5019,120.6915,231742.0
2020-10-14 18:00:00,120.5717,120.981,120.442,120.6716,208448.0
2020-10-14 17:00:00,120.981,121.0409,120.4919,120.5518,2903665.0
2020-10-14 16:00:00,120.9711,121.7896,120.8213,121.0809,21532089.0
2020-10-14 15:00:00,120.3322,121.1607,120.2933,120.981,15511417.0
2020-10-14 14:00:00,120.0726,120.5617,119.4137,120.3421,14662061.0
2020-10-14 13:00:00,120.6217,121.1208,119.5036,120.0726,20870963.0
2020-10-14 12:00:00,121.9194,122.0592,120.5119,120.6067,16745434.0
2020-10-14 11:00:00,122.4792,122.6082,120.9711,121.9053,24696648.0
2020-10-14 10:00:00,121.0809,122.8179,119.833,122.4685,25956338.0
2020-10-14 09:00:00,120.6417,121.3903,120.5218,121.0709,1020500.0
2020-10-14 08:00:00,120.8513,121.3903,120.5218,121.2106,480421.0
2020-10-14 07:00:00,121.2106,121.3604,120.3921,120.6915,128838.0
2020-10-14 06:00:00,122.0392,122.0991,121.0709,121.1408,81381.0
2020-10-14 05:00:00,121.3404,122.3587,121.1008,121.9793,146268.0
2020-10-13 20:00:00,121.0609,121.2306,120.981,121.0809,335489.0
2020-10-13 19:00:00,120.7315,121.2705,120.6716,121.011,469622.0
2020-10-13 18:00:00,120.6117,120.8612,120.4919,120.7365,417094.0
2020-10-13 17:00:00,120.8912,122.1844,120.3421,120.6416,5233287.0
2020-10-13 16:00:00,121.1027,121.9893,120.8213,120.8413,30329567.0
2020-10-13 15:00:00,120.1824,121.2506,119.6683,121.1108,36522142.0
2020-10-13 14:00:00,122.4086,123.4667,119.4437,120.1825,58021461.0
2020-10-13 13:00:00,123.5167,123.5466,121.9893,122.4284,22128657.0
2020-10-13 12:00:00,123.317,124.5249,122.9277,123.5167,27218395.0
2020-10-13 11:00:00,122.6582,123.7063,122.2988,123.317,30803678.0
2020-10-13 10:00:00,125.5931,125.613,121.3105,122.6591,39152395.0
2020-10-13 09:00:00,125.6829,126.3817,125.084,125.5931,2827813.0
2020-10-13 08:00:00,126.2819,126.3817,124.1855,126.0124,1466416.0
2020-10-13 07:00:00,126.7511,127.1005,125.9924,126.2819,465151.0
2020-10-13 06:00:00,125.8426,126.771,125.6729,126.7511,272777.0
2020-10-13 05:00:00,124.6247,125.9624,124.2853,125.8327,363304.0
2020-10-12 20:00:00,124.485,124.7645,124.455,124.7046,496468.0
2020-10-12 19:00:00,124.7246,124.7645,124.4151,124.455,515587.0
2020-10-12 18:00:00,124.3253,124.7346,124.3155,124.7346,517890.0
2020-10-12 17:00:00,124.1855,124.5349,124.0857,124.3253,7792365.0
2020-10-12 16:00:00,124.0812,124.4451,123.4069,124.2055,36969317.0
2020-10-12 15:00:00,124.0857,124.9642,123.9459,124.0758,34778953.0
2020-10-12 14:00:00,123.342,124.2654,123.1373,124.0857,24802156.0
2020-10-12 13:00:00,122.5084,123.5366,122.3587,123.3371,25453147.0
2020-10-12 12:00:00,121.5701,123.4168,121.57,122.4984,37227481.0
2020-10-12 11:00:00,120.2373,121.61,119.9829,121.57,23930439.0
2020-10-12 10:00:00,120.3622,121.2805,119.0788,120.2422,32365714.0
2020-10-12 09:00:00,120.1524,120.7914,117.0578,120.3721,2020983.0
2020-10-12 08:00:00,120.2024,120.6316,119.823,120.5618,822484.0
2020-10-12 07:00:00,119.6134,120.3821,119.5735,120.2922,125669.0
2020-10-12 06:00:00,119.9428,120.1325,119.5335,119.5435,123634.0
2020-10-12 05:00:00,118.3456,120.7415,118.3456,119.9927,453261.0
2020-10-09 20:00:00,117.7167,117.7965,117.6967,117.7965,356776.0
2020-10-09 19:00:00,117.4971,117.7466,117.3473,117.7067,334835.0
2020-10-09 18:00:00,117.2675,117.5769,117.1876,117.4971,459552.0
